timestamp,region,carbon_intensity,temperature,cpu_usage,workload,energy_consumption,cost
21/6/2010 7:00,USA,303.03,17.73333333,58.03,74.95,41.91,0.25
21/6/2010 8:00,USA,340.16,18.79444444,53.69,89.05,39.73,0.23
21/6/2010 9:00,USA,500,19.82777778,68.49,115.26,49.03,0.2
21/6/2010 10:00,USA,343.01,19.84444444,78.88,132.04,55.27,0.2
21/6/2010 11:00,USA,400.18,18.82222222,60.86,110.43,44.04,0.18
21/6/2010 12:00,USA,455.66,18.96666667,76.41,101.6,53.43,0.19
21/6/2010 13:00,USA,402.39,18.86111111,86.01,156.57,59.15,0.18
21/6/2010 14:00,USA,473.11,19.83888889,79.59,99.49,55.69,0.18
21/6/2010 15:00,USA,384.63,19.79444444,85.06,120.85,58.95,0.18
21/6/2010 16:00,USA,500,18.81666667,67.74,87.31,48.17,0.19
21/6/2010 17:00,USA,439.66,17.77777778,79.79,149.46,54.99,0.25
21/6/2010 18:00,USA,334.08,17.68333333,75.54,142.48,52.4,0.23
21/6/2010 19:00,USA,375.99,17.15555556,37.73,54.76,29.5,0.23
21/6/2010 20:00,USA,359.6,16.62222222,46.79,66.82,34.72,0.22
21/6/2010 21:00,USA,297.9,16.52777778,40.42,57.12,30.86,0.23
21/6/2010 22:00,USA,200,16.50555556,38.07,58.23,29.44,0.2
21/6/2010 23:00,USA,254.73,15.97222222,55.43,80.43,39.65,0.21
22/6/2010 0:00,USA,306.42,15.46666667,37.65,45.89,28.78,0.19
22/6/2010 1:00,USA,261.18,15.39444444,37.53,45.39,28.68,0.24
22/6/2010 2:00,USA,358.5,15.90555556,38.68,55,29.57,0.22
22/6/2010 3:00,USA,423.33,15.37222222,48.57,82.83,35.29,0.25
22/6/2010 4:00,USA,447.68,14.88333333,55.73,85.39,39.39,0.21
22/6/2010 5:00,USA,386.49,15.90555556,30.06,44.98,24.4,0.23
22/6/2010 6:00,USA,397.97,15.83888889,33.07,57.48,26.18,0.21
22/6/2010 7:00,USA,384.59,15.90555556,58.71,92.58,41.59,0.24
22/6/2010 8:00,USA,479.79,15.90555556,34.7,63.93,27.18,0.25
22/6/2010 9:00,USA,363.93,15,72.09,111.58,49.25,0.25
22/6/2010 10:00,USA,379.77,14.93333333,63.03,103.9,43.79,0.25
22/6/2010 11:00,USA,322.13,14.93333333,65.96,99.34,45.55,0.18
22/6/2010 12:00,USA,439.67,15.87777778,64.99,124.99,45.35,0.25
22/6/2010 13:00,USA,319.84,14.93333333,62.84,117.34,43.68,0.18
22/6/2010 14:00,USA,368.43,15.95555556,77.96,102.04,53.16,0.2
22/6/2010 15:00,USA,432.43,15.9,78.3,104.35,53.34,0.22
22/6/2010 16:00,USA,500,15.95555556,72.48,117.52,49.87,0.2
22/6/2010 17:00,USA,500,15.92777778,80.8,137.8,54.85,0.23
22/6/2010 18:00,USA,500,15.85555556,66.79,80.6,46.42,0.2
22/6/2010 19:00,USA,291.97,14.90555556,58.94,88.25,41.33,0.18
22/6/2010 20:00,USA,457.01,14.90555556,47.55,83.55,34.49,0.19
22/6/2010 21:00,USA,461.16,14.45,37.02,69.89,27.99,0.24
22/6/2010 22:00,USA,466.68,14.88333333,54.37,66.44,38.58,0.23
22/6/2010 23:00,USA,368,14.90555556,48.22,81.85,34.89,0.22
23/6/2010 0:00,USA,273.29,15.40555556,55.41,110.3,39.41,0.21
23/6/2010 1:00,USA,227.87,15.39444444,47.19,86.37,34.47,0.22
23/6/2010 2:00,USA,487.37,15.92777778,32.85,62.07,26.08,0.21
23/6/2010 3:00,USA,200,15.43888889,32.06,39.4,25.41,0.23
23/6/2010 4:00,USA,291.54,15.87777778,45.59,69.19,33.71,0.2
23/6/2010 5:00,USA,335.06,15.99444444,45.96,85.65,33.97,0.21
23/6/2010 6:00,USA,200,16.13333333,44.41,79.81,33.1,0.22
23/6/2010 7:00,USA,465.01,17.68888889,56.2,76.71,40.8,0.18
23/6/2010 8:00,USA,289.59,18.77222222,31.81,38.47,26.59,0.23
23/6/2010 9:00,USA,298.59,19.83888889,78.97,114.72,55.32,0.22
23/6/2010 10:00,USA,500,20.02222222,69.97,114.8,49.99,0.21
23/6/2010 11:00,USA,386.74,21.02222222,84.35,163.79,59.02,0.2
23/6/2010 12:00,USA,500,21.91666667,64.84,86.63,47.67,0.23
23/6/2010 13:00,USA,439.02,22.17777778,77.94,145.33,55.64,0.24
23/6/2010 14:00,USA,500,22.2,69.91,124.43,50.83,0.21
23/6/2010 15:00,USA,380.55,22.10555556,74.55,108.67,53.57,0.24
23/6/2010 16:00,USA,466.51,21.18333333,62.89,119.27,46.21,0.24
23/6/2010 17:00,USA,385.94,20.09444444,86.71,120.89,60.06,0.22
23/6/2010 18:00,USA,500,19.08333333,61.59,93.86,44.59,0.24
23/6/2010 19:00,USA,209.9,17.33888889,54.04,87.28,39.36,0.2
23/6/2010 20:00,USA,274.12,17.17777778,43.57,73.43,33.01,0.23
23/6/2010 21:00,USA,460.69,15.73888889,50.75,71.74,36.75,0.2
23/6/2010 22:00,USA,330.85,16.06666667,55.48,101.47,39.71,0.18
23/6/2010 23:00,USA,379,16.45555556,40.44,62.73,30.85,0.24
24/6/2010 0:00,USA,385.58,14.11111111,49.57,95.16,35.39,0.2
24/6/2010 1:00,USA,210.02,14.88333333,46.98,77.72,34.14,0.22
24/6/2010 2:00,USA,200,13.31111111,38.17,65.44,28.23,0.2
24/6/2010 3:00,USA,476.34,12.98333333,54.58,69.54,37.94,0.23
24/6/2010 4:00,USA,253.86,13.84444444,44.69,78.49,32.35,0.19
24/6/2010 5:00,USA,294.79,15.97222222,31.74,57.35,25.43,0.23
24/6/2010 6:00,USA,406.78,16.15555556,57.4,86.02,40.9,0.2
24/6/2010 7:00,USA,271.26,17.24444444,41.92,66.75,32.05,0.19
24/6/2010 8:00,USA,428.7,17.87222222,47.32,83.5,35.54,0.23
24/6/2010 9:00,USA,444.58,20.84444444,71.38,136.75,51.17,0.19
24/6/2010 10:00,USA,500,21.08888889,62.23,97.53,45.77,0.22
24/6/2010 11:00,USA,393.42,21.20555556,61.36,92.55,45.3,0.24
24/6/2010 12:00,USA,373.74,22.1,82.92,134.99,58.59,0.19
24/6/2010 13:00,USA,500,22.12777778,80.74,135.53,57.3,0.19
24/6/2010 14:00,USA,410.35,21.13333333,86.37,131.99,60.28,0.2
24/6/2010 15:00,USA,419.32,21.18333333,86.5,147.79,60.37,0.18
24/6/2010 16:00,USA,500,21.15555556,80.85,131.36,56.97,0.2
24/6/2010 17:00,USA,490.95,20.13888889,69.39,125.85,49.69,0.23
24/6/2010 18:00,USA,432.65,19.08888889,64.42,104.8,46.29,0.22
24/6/2010 19:00,USA,262.41,17.77777778,55.35,71.54,40.32,0.19
24/6/2010 20:00,USA,427.68,15.95,42.27,69.09,31.74,0.19
24/6/2010 21:00,USA,247.64,15.27222222,33.24,42.45,26.05,0.21
24/6/2010 22:00,USA,465.05,14.95,40.33,79.16,30.18,0.23
24/6/2010 23:00,USA,234.96,13.86111111,36.21,45.94,27.27,0.22
25/6/2010 0:00,USA,447.4,15.4,58.46,111.33,41.24,0.2
25/6/2010 1:00,USA,321.61,12.77777778,44.41,63.31,31.76,0.22
25/6/2010 2:00,USA,248.34,13.31111111,40.99,54.84,29.92,0.23
25/6/2010 3:00,USA,295.64,13.03333333,47.87,77.38,33.94,0.2
25/6/2010 4:00,USA,240.77,12.93888889,36.07,57.52,26.82,0.2
25/6/2010 5:00,USA,229.62,17.03888889,40.64,70.75,31.2,0.24
25/6/2010 6:00,USA,255.29,19.33333333,45.4,63.1,34.97,0.22
25/6/2010 7:00,USA,457.87,19.83888889,49.13,65.37,37.41,0.2
25/6/2010 8:00,USA,233.93,18.88888889,56.88,89.9,41.68,0.21
25/6/2010 9:00,USA,500,20.08888889,82.84,103.02,57.74,0.2
25/6/2010 10:00,USA,300.55,20.95555556,88.76,175.85,61.64,0.19
25/6/2010 11:00,USA,497.23,22.10555556,63.3,91.16,46.82,0.21
25/6/2010 12:00,USA,500,19.95,76.7,105.13,54,0.21
25/6/2010 13:00,USA,500,20.91111111,72.26,96.3,51.72,0.25
25/6/2010 14:00,USA,315.95,17.33333333,69.76,127.56,48.79,0.19
25/6/2010 15:00,USA,500,19.87222222,69.55,94.02,49.68,0.2
25/6/2010 16:00,USA,326.05,18.83888889,81.35,113.72,56.35,0.21
25/6/2010 17:00,USA,397.82,18.81666667,63.19,107.41,45.44,0.23
25/6/2010 18:00,USA,500,17.88333333,83.13,152.59,57.03,0.23
25/6/2010 19:00,USA,311.2,17.2,46.95,62.76,35.05,0.2
25/6/2010 20:00,USA,303.95,16.55555556,38.13,64.29,29.5,0.21
25/6/2010 21:00,USA,216.17,16.42777778,54.53,74,39.29,0.23
25/6/2010 22:00,USA,215.93,15.95555556,59.83,110.14,42.28,0.23
25/6/2010 23:00,USA,239.35,15.46666667,38.6,52.06,29.35,0.18
26/6/2010 0:00,USA,471.99,15.91666667,39.54,69.46,30.09,0.21
26/6/2010 1:00,USA,200,14.4,42.89,82.82,31.49,0.23
26/6/2010 2:00,USA,389.96,13.28888889,51.43,88.95,36.17,0.23
26/6/2010 3:00,USA,407.3,13.33888889,41.2,76.9,30.06,0.24
26/6/2010 4:00,USA,358.25,14.84444444,37.92,50.44,28.69,0.19
26/6/2010 5:00,USA,417.44,15.92777778,39.74,66.46,30.22,0.21
26/6/2010 6:00,USA,377.03,16.16666667,44.16,69.91,32.96,0.23
26/6/2010 7:00,USA,317.68,14.97777778,30.06,41.71,24.03,0.23
26/6/2010 8:00,USA,307.35,16.06666667,40.02,56.65,30.44,0.25
26/6/2010 9:00,USA,500,16.11666667,79.58,138.87,54.19,0.2
26/6/2010 10:00,USA,500,16.11666667,66.37,126.45,46.27,0.2
26/6/2010 11:00,USA,500,16.18333333,79.12,114.51,53.95,0.21
26/6/2010 12:00,USA,334.96,16.17777778,78.39,133.65,53.51,0.2
26/6/2010 13:00,USA,419.87,17.15,86.13,145.73,58.54,0.18
26/6/2010 14:00,USA,432.5,16.17777778,87.96,136.95,59.25,0.22
26/6/2010 15:00,USA,500,16.23333333,64.45,81.74,45.16,0.19
26/6/2010 16:00,USA,500,16.15555556,70.08,112.69,48.51,0.23
26/6/2010 17:00,USA,463.32,15.07222222,89.7,140.55,59.85,0.21
26/6/2010 18:00,USA,489.86,15.99444444,75.03,128,51.42,0.22
26/6/2010 19:00,USA,203.41,16.08888889,44.33,62.57,33.03,0.23
26/6/2010 20:00,USA,424.44,15.57777778,35.37,62.37,27.45,0.19
26/6/2010 21:00,USA,260.46,15.57777778,44.88,68.26,33.16,0.2
26/6/2010 22:00,USA,401.59,15.57777778,35.26,70.29,27.39,0.2
26/6/2010 23:00,USA,218.15,16.08888889,42.63,66.13,32.01,0.2
27/6/2010 0:00,USA,221.53,15.66666667,37.2,69.8,28.59,0.2
27/6/2010 1:00,USA,230.05,16.08888889,50.43,96.07,36.69,0.19
27/6/2010 2:00,USA,453.87,16.08888889,40.7,49.81,30.86,0.24
27/6/2010 3:00,USA,370.12,16.13888889,47.4,91.07,34.9,0.25
27/6/2010 4:00,USA,288.19,16.08888889,42.76,64.22,32.09,0.21
27/6/2010 5:00,USA,450.12,17.17777778,54.25,80.9,39.42,0.21
27/6/2010 6:00,USA,376.73,17.68888889,50.04,98.55,37.1,0.24
27/6/2010 7:00,USA,393.14,17.85,52.82,83.23,38.83,0.19
27/6/2010 8:00,USA,332.24,19.91111111,33.17,50.34,27.87,0.24
27/6/2010 9:00,USA,301.7,20.81111111,76.45,105.5,54.19,0.21
27/6/2010 10:00,USA,385.52,21.06666667,63.41,76.36,46.47,0.21
27/6/2010 11:00,USA,309.62,20.09444444,64.58,115.08,46.79,0.2
27/6/2010 12:00,USA,486.61,20.1,84.1,105.8,58.5,0.24
27/6/2010 13:00,USA,360.59,20.01666667,78.33,144.66,55,0.23
27/6/2010 14:00,USA,433.19,20.06666667,89.72,140.45,61.86,0.18
27/6/2010 15:00,USA,416.63,20.95555556,87.63,165.43,60.96,0.2
27/6/2010 16:00,USA,345.37,22.10555556,76.49,127.08,54.74,0.18
27/6/2010 17:00,USA,500,21.03888889,89.67,145.69,62.22,0.24
27/6/2010 18:00,USA,500,19.88888889,72.98,144.53,51.74,0.23
27/6/2010 19:00,USA,236.46,18.83888889,59.58,82.23,43.28,0.19
27/6/2010 20:00,USA,449.54,17.8,32.22,48.48,26.45,0.23
27/6/2010 21:00,USA,337.89,17.76666667,53.82,104.71,39.4,0.23
27/6/2010 22:00,USA,432.55,15.73888889,44.86,67.95,33.21,0.18
27/6/2010 23:00,USA,243.49,16.22777778,49.31,71.99,36.08,0.24
28/6/2010 0:00,USA,226.84,17.93333333,58.63,81.41,42.35,0.19
28/6/2010 1:00,USA,474.24,14.65555556,42.36,69.79,31.28,0.22
28/6/2010 2:00,USA,437.68,14.14444444,34.17,43.19,26.16,0.24
28/6/2010 3:00,USA,333.68,13.89444444,30.41,53.28,23.8,0.22
28/6/2010 4:00,USA,460.32,16.18333333,58.93,73.79,41.83,0.22
28/6/2010 5:00,USA,396.99,17.80555556,44.2,69.43,33.64,0.25
28/6/2010 6:00,USA,242.13,18.83333333,52.35,71.72,38.94,0.22
28/6/2010 7:00,USA,298.13,20.02777778,55.33,100.12,41.21,0.22
28/6/2010 8:00,USA,241.88,21.16111111,30.34,42.67,26.67,0.25
28/6/2010 9:00,USA,500,22.76111111,75.49,111.34,54.4,0.23
28/6/2010 10:00,USA,500,23.91666667,60.33,89.7,45.76,0.19
28/6/2010 11:00,USA,469.82,25.00555556,76.56,107.93,55.94,0.24
28/6/2010 12:00,USA,500,25.89444444,83.49,143.91,60.45,0.23
28/6/2010 13:00,USA,500,26.07222222,87.57,105.49,62.97,0.22
28/6/2010 14:00,USA,365.53,27.17777778,81.51,149.87,59.78,0.19
28/6/2010 15:00,USA,397.18,23.63333333,83.75,136.57,59.7,0.2
28/6/2010 16:00,USA,423.5,26.03888889,63.16,114.81,48.31,0.2
28/6/2010 17:00,USA,489.21,26.01666667,79.78,117.74,58.27,0.18
28/6/2010 18:00,USA,500,23.02222222,73.68,139.3,53.42,0.24
28/6/2010 19:00,USA,275.5,20.11666667,49.85,63.27,37.96,0.21
28/6/2010 20:00,USA,352.16,19.95,47.73,80.6,36.62,0.19
28/6/2010 21:00,USA,421.9,19.27777778,36.39,49.6,29.55,0.24
28/6/2010 22:00,USA,230.71,18.89444444,57.31,96.16,41.94,0.19
28/6/2010 23:00,USA,347.51,19.28333333,37.82,52.59,30.41,0.22
29/6/2010 0:00,USA,239.46,18.47222222,59.63,104.96,43.17,0.23
29/6/2010 1:00,USA,357.4,17.75555556,37.44,72.6,29.57,0.22
29/6/2010 2:00,USA,426.9,17.73333333,46.99,75.3,35.29,0.23
29/6/2010 3:00,USA,277.78,16.84444444,50.11,92.36,36.8,0.23
29/6/2010 4:00,USA,443.99,17.73888889,40.8,50.47,31.58,0.25
29/6/2010 5:00,USA,304.31,19.98333333,47.97,65.29,36.78,0.25
29/6/2010 6:00,USA,249.61,22.11111111,32.91,39.63,28.59,0.24
29/6/2010 7:00,USA,336.75,22.82777778,54.43,101.77,41.79,0.19
29/6/2010 8:00,USA,463.06,23.96111111,54.79,90.36,42.46,0.19
29/6/2010 9:00,USA,318.89,25.11111111,80.86,150.58,58.56,0.25
29/6/2010 10:00,USA,404.93,26.13333333,78.26,135.44,57.41,0.21
29/6/2010 11:00,USA,500,27.24444444,81.21,140.06,59.62,0.2
29/6/2010 12:00,USA,421.55,27.29444444,87.67,121.03,63.52,0.21
29/6/2010 13:00,USA,350.23,27.77777778,73.61,124.55,55.28,0.2
29/6/2010 14:00,USA,430.29,27.82777778,87.97,134.06,63.91,0.25
29/6/2010 15:00,USA,500,27.40555556,78.87,106.15,58.28,0.2
29/6/2010 16:00,USA,500,27.2,77.54,147.01,57.4,0.23
29/6/2010 17:00,USA,318.42,25.93333333,80.65,125.94,58.76,0.19
29/6/2010 18:00,USA,487.21,23.12777778,65.76,129.73,48.71,0.25
29/6/2010 19:00,USA,232.53,21.11111111,35.19,45.94,29.56,0.2
29/6/2010 20:00,USA,401.93,20.46666667,52.1,93.95,39.45,0.18
29/6/2010 21:00,USA,208.3,19.68888889,59.95,115.18,43.85,0.25
2/6/2010 22:00,USA,215.19,12.17222222,51.14,101.68,35.55,0.21
2/6/2010 23:00,USA,400.85,11.68888889,32.18,46.37,23.98,0.22
3/6/2010 0:00,USA,200,12.06111111,51.88,96.13,35.95,0.23
3/6/2010 1:00,USA,269.59,11.60555556,49.28,95.45,34.21,0.23
3/6/2010 2:00,USA,445.92,11.60555556,42.69,79.12,30.26,0.24
3/6/2010 3:00,USA,471.51,11.21111111,54.77,106.7,37.35,0.19
3/6/2010 4:00,USA,218.19,11.11666667,50.29,81.43,34.62,0.24
3/6/2010 5:00,USA,362.12,12.2,31.08,52.77,23.53,0.22
3/6/2010 6:00,USA,341.94,12.71666667,33.6,51.64,25.25,0.21
3/6/2010 7:00,USA,319.13,13.93888889,30.91,55.42,24.12,0.24
3/6/2010 8:00,USA,480.52,15,50.07,67.08,36.04,0.23
3/6/2010 9:00,USA,500,15.97222222,65.88,129.37,45.92,0.24
3/6/2010 10:00,USA,500,17.17222222,81.64,107.41,55.85,0.24
3/6/2010 11:00,USA,362.37,18.65555556,61.25,99.99,44.21,0.21
3/6/2010 12:00,USA,419.63,17.48333333,69.63,103.35,48.77,0.18
3/6/2010 13:00,USA,439.77,16.15555556,67.71,119.94,47.09,0.23
3/6/2010 14:00,USA,383.49,17.15,79.3,130.3,54.44,0.19
3/6/2010 15:00,USA,324.86,17.18333333,86.94,108.47,59.04,0.19
3/6/2010 16:00,USA,335.91,17.17222222,68.46,95.55,47.94,0.18
3/6/2010 17:00,USA,340.86,17.15,81.28,151.93,55.63,0.22
3/6/2010 18:00,USA,347.43,15.15,89.19,137.1,59.57,0.18
3/6/2010 19:00,USA,252.78,13.89444444,36.93,45.09,27.72,0.2
3/6/2010 20:00,USA,269.04,13.27222222,56.13,101.01,38.99,0.24
3/6/2010 21:00,USA,311.24,13.37777778,49.1,69.78,34.81,0.22
29/6/2010 22:00,USA,337.93,19.28333333,54.33,74.56,40.31,0.2
29/6/2010 23:00,USA,301.93,18.73333333,43.34,65.76,33.5,0.2
30/6/2010 0:00,USA,478.28,18.94444444,32.67,57.13,27.18,0.2
30/6/2010 1:00,USA,368.48,17.73333333,58.26,82.2,42.05,0.21
30/6/2010 2:00,USA,428.03,17.75555556,40.22,62.4,31.23,0.19
30/6/2010 3:00,USA,474.42,17.78888889,57.68,73.52,41.72,0.19
30/6/2010 4:00,USA,243.1,18.82222222,56.48,92.28,41.42,0.2
30/6/2010 5:00,USA,320.31,21.07222222,32.96,43.37,28.2,0.2
30/6/2010 6:00,USA,316.39,22.59444444,34.79,49.64,29.91,0.25
30/6/2010 7:00,USA,305.14,22.87222222,44.08,56.38,35.6,0.2
30/6/2010 8:00,USA,200,25.07222222,43.69,65.51,36.24,0.21
30/6/2010 9:00,USA,500,26.9,78.39,94.23,57.79,0.21
30/6/2010 10:00,USA,344.75,27.24444444,70.6,140.71,53.26,0.23
30/6/2010 11:00,USA,500,27.85,60.47,112.26,47.42,0.18
30/6/2010 12:00,USA,500,28.83333333,68.78,90.78,52.8,0.2
30/6/2010 13:00,USA,481.53,28.86666667,74,119.57,55.95,0.22
30/6/2010 14:00,USA,382.28,28.96111111,86.88,127.87,63.71,0.25
30/6/2010 15:00,USA,474.44,29.78888889,74.01,100.36,56.32,0.19
30/6/2010 16:00,USA,398.26,28.86666667,78.06,110.77,58.38,0.24
30/6/2010 17:00,USA,382.53,23.16666667,66.22,121.67,49,0.21
30/6/2010 18:00,USA,500,22.38333333,63.99,117.56,47.35,0.23
30/6/2010 19:00,USA,315.7,22.28888889,37.01,70.36,31.12,0.2
30/6/2010 20:00,USA,334.4,21.62222222,57.28,81.11,43.02,0.23
30/6/2010 21:00,USA,450.26,21.89444444,45.03,59.63,35.78,0.23
3/6/2010 22:00,USA,225.36,12.25,52.16,87.04,36.2,0.21
3/6/2010 23:00,USA,366.93,12.27222222,40.19,56.94,29.02,0.2
4/6/2010 0:00,USA,373.26,14.58333333,39.36,54.53,29.45,0.2
4/6/2010 1:00,USA,307.28,12.26666667,40.9,58.66,29.45,0.2
4/6/2010 2:00,USA,442.77,12.31666667,40.63,55.03,29.3,0.19
4/6/2010 3:00,USA,485.81,12.9,46.1,60.59,32.82,0.24
4/6/2010 4:00,USA,333.76,12.85,47.71,93.61,33.77,0.2
4/6/2010 5:00,USA,321.98,13.88888889,46.68,56.03,33.56,0.23
4/6/2010 6:00,USA,351.16,14.83888889,41.58,76.48,30.88,0.25
4/6/2010 7:00,USA,410.85,14.97777778,59.96,72.35,41.97,0.23
4/6/2010 8:00,USA,418.07,16.01666667,42.13,66.18,31.68,0.21
4/6/2010 9:00,USA,359.66,16.02222222,88.15,154.96,59.3,0.2
4/6/2010 10:00,USA,322.83,16.13888889,62.43,93.17,43.91,0.21
4/6/2010 11:00,USA,500,17.27777778,74.62,125.28,51.68,0.25
4/6/2010 12:00,USA,375.53,17.19444444,82.87,148.17,56.6,0.19
4/6/2010 13:00,USA,491.45,17.31666667,86.59,126.17,58.88,0.24
4/6/2010 14:00,USA,500,17.33888889,85.59,121.69,58.29,0.19
4/6/2010 15:00,USA,384.41,17.71111111,69.11,137.55,48.55,0.19
4/6/2010 16:00,USA,457.17,17.8,83.99,154.78,57.51,0.2
4/6/2010 17:00,USA,326.37,17.19444444,85.8,109.98,58.36,0.25
4/6/2010 18:00,USA,500,16.97777778,61.32,88.36,43.58,0.2
4/6/2010 19:00,USA,218.61,17.06111111,53.82,88.91,39.12,0.21
4/6/2010 20:00,USA,318.8,16.55,41.77,72.69,31.68,0.2
4/6/2010 21:00,USA,351.91,15.58333333,39.37,66.57,29.86,0.18
4/6/2010 22:00,USA,434.64,15.53333333,31.11,44.72,24.88,0.21
4/6/2010 23:00,USA,215.36,15.02222222,45.7,61.66,33.43,0.24
5/6/2010 0:00,USA,324.71,12.67777778,35.2,64.1,26.19,0.18
5/6/2010 1:00,USA,278.25,14.92777778,41.21,67.49,30.7,0.24
5/6/2010 2:00,USA,283.33,14.88333333,39.89,66.18,29.89,0.18
5/6/2010 3:00,USA,426.19,15.37777778,44,76.01,32.55,0.22
5/6/2010 4:00,USA,200,15.46666667,37.34,56.97,28.59,0.22
5/6/2010 5:00,USA,428.49,16.11666667,47.69,69.59,35.06,0.22
5/6/2010 6:00,USA,440.86,17.14444444,31.54,58.99,25.78,0.24
5/6/2010 7:00,USA,464.36,17.85,37.08,69.04,29.39,0.24
5/6/2010 8:00,USA,376.86,19.00555556,42.62,74.11,33.17,0.2
5/6/2010 9:00,USA,407.59,20.15,64.55,106.85,46.79,0.19
5/6/2010 10:00,USA,440.97,22.23888889,62.25,97.45,46.25,0.19
5/6/2010 11:00,USA,500,22.33333333,87.67,161.7,61.54,0.2
5/6/2010 12:00,USA,500,23.02222222,69.71,94.03,51.03,0.25
5/6/2010 13:00,USA,419.67,22.88888889,86.82,153.29,61.25,0.19
5/6/2010 14:00,USA,500,22.8,86.01,166,60.73,0.24
5/6/2010 15:00,USA,500,22.88333333,62.84,116.98,46.86,0.24
5/6/2010 16:00,USA,500,22.26666667,71.52,111.33,51.82,0.21
5/6/2010 17:00,USA,492.62,22.19444444,63.94,116.63,47.24,0.21
5/6/2010 18:00,USA,500,19.22222222,86.42,114.22,59.54,0.22
5/6/2010 19:00,USA,448.63,16.13333333,52.08,81.99,37.7,0.19
5/6/2010 20:00,USA,210.9,14.97777778,58.3,99.69,40.97,0.18
5/6/2010 21:00,USA,490.88,13.56666667,39.81,78.24,29.31,0.24
5/6/2010 22:00,USA,307.02,13.21666667,38.1,66.9,28.15,0.21
5/6/2010 23:00,USA,314.7,12.61666667,37.25,49.67,27.4,0.2
6/6/2010 0:00,USA,412.79,15.05555556,59.14,104.13,41.51,0.25
6/6/2010 1:00,USA,362.88,11.57777778,39.05,62.62,28.06,0.21
6/6/2010 2:00,USA,444.78,11.50555556,38.4,68.56,27.64,0.21
6/6/2010 3:00,USA,283.16,11.71111111,37.35,67.19,27.09,0.2
6/6/2010 4:00,USA,303.76,13.68888889,52.2,82.43,36.8,0.22
6/6/2010 5:00,USA,216.97,17.02222222,34.75,66.3,27.66,0.19
6/6/2010 6:00,USA,345.91,17.95,51.66,82.39,38.18,0.24
6/6/2010 7:00,USA,430.14,21.13333333,31.02,56.33,27.07,0.21
6/6/2010 8:00,USA,316.46,22.24444444,51.76,90.79,39.95,0.21
6/6/2010 9:00,USA,448.51,22.7,62.44,90.3,46.54,0.19
6/6/2010 10:00,USA,370.83,23.81666667,84.31,102.44,60.11,0.19
6/6/2010 11:00,USA,500,24.92777778,78.13,127.89,56.85,0.18
6/6/2010 12:00,USA,307.38,25.82222222,81.69,104.17,59.34,0.21
6/6/2010 13:00,USA,500,25.99444444,62.98,76.6,48.19,0.23
6/6/2010 14:00,USA,420.27,26.03888889,87.97,163.91,63.2,0.21
6/6/2010 15:00,USA,333.65,25.99444444,88.6,115.71,63.56,0.21
6/6/2010 16:00,USA,500,25.95,72.58,137.69,53.93,0.18
6/6/2010 17:00,USA,449.37,23.93888889,74.33,98.78,54.17,0.24
6/6/2010 18:00,USA,490.08,22.38333333,81.56,105.63,57.89,0.24
6/6/2010 19:00,USA,424.87,19.78888889,45.26,56.15,35.07,0.25
6/6/2010 20:00,USA,388.52,19.12222222,42.65,78.96,33.24,0.19
6/6/2010 21:00,USA,409.3,17.06111111,33.75,42.06,27.07,0.2
6/6/2010 22:00,USA,413.9,15.88333333,30.98,55.17,24.94,0.22
6/6/2010 23:00,USA,393.7,16.39444444,45.61,63.11,33.92,0.24
7/6/2010 0:00,USA,312.77,17.61111111,33.82,66.78,27.34,0.23
7/6/2010 1:00,USA,253.23,13.77222222,40.89,60.51,30.04,0.2
7/6/2010 2:00,USA,461.28,13.77222222,57.34,79.79,39.91,0.2
7/6/2010 3:00,USA,476.52,14.33888889,33.18,58.24,25.64,0.19
7/6/2010 4:00,USA,289.6,16.95,58.64,111.53,41.96,0.23
7/6/2010 5:00,USA,246.84,19.87222222,56.71,86.01,41.97,0.22
7/6/2010 6:00,USA,265.57,21.85555556,42.57,66.63,34.28,0.19
7/6/2010 7:00,USA,400.99,22.80555556,44.16,85.52,35.62,0.18
7/6/2010 8:00,USA,255.9,24.95555556,44.23,64.97,36.52,0.19
7/6/2010 9:00,USA,500,25.13888889,73.29,115.24,54.03,0.21
7/6/2010 10:00,USA,500,26.08888889,84.77,106.64,61.3,0.25
7/6/2010 11:00,USA,500,27.24444444,67.12,81.19,51.17,0.24
7/6/2010 12:00,USA,315.42,27.27222222,69.51,119.45,52.61,0.2
7/6/2010 13:00,USA,500,27.8,69.17,137.69,52.62,0.23
7/6/2010 14:00,USA,500,27.77777778,78.62,106.53,58.28,0.23
7/6/2010 15:00,USA,352.12,27.80555556,73.09,89.6,54.98,0.19
7/6/2010 16:00,USA,437.04,27.77777778,73.36,88.4,55.13,0.21
7/6/2010 17:00,USA,500,27.66111111,66,127.32,50.66,0.19
7/6/2010 18:00,USA,500,24.10555556,61.62,114.8,46.61,0.23
7/6/2010 19:00,USA,253.43,21.08888889,32.49,62.66,27.93,0.21
7/6/2010 20:00,USA,228.48,19.88333333,37.04,66.76,30.18,0.23
7/6/2010 21:00,USA,348.66,18.98333333,41.24,53,32.34,0.23
7/6/2010 22:00,USA,486.77,19.23888889,35.69,57.36,29.11,0.18
7/6/2010 23:00,USA,500,17.66666667,48.61,81.99,36.23,0.2
8/6/2010 0:00,USA,271.74,18.98888889,53.9,84.38,39.94,0.2
